time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-12T23:37:15.640Z,35.5573349,-117.428833,2.46,1.49,ml,22,73,0.03983,0.17,ci,ci38553327,2019-07-12T23:48:29.240Z,"23km ESE of Ridgecrest, CA",earthquake,0.37,0.46,0.387,4,automatic,ci,ci
2019-07-12T23:36:48.960Z,35.8785,-117.6695,-0.02,0.89,ml,14,73,0.07097,0.19,ci,ci38553319,2019-07-12T23:40:35.115Z,"22km ESE of Little Lake, CA",earthquake,0.37,31.61,0.147,9,automatic,ci,ci
2019-07-12T23:33:50.130Z,35.3513333,-117.8966667,8.42,1.66,ml,18,106,0.09349,0.2,ci,ci38553311,2019-07-12T23:45:19.969Z,"24km W of Johannesburg, CA",earthquake,0.42,1.34,0.237,9,automatic,ci,ci
2019-07-12T23:33:09.500Z,35.6328333,-117.5476667,5.95,2.51,ml,36,32,0.02052,0.15,ci,ci38553303,2019-07-12T23:44:23.110Z,"12km E of Ridgecrest, CA",earthquake,0.18,0.43,0.177,26,automatic,ci,ci
2019-07-12T23:32:40.980Z,35.7915,-117.6093333,0.32,1.28,ml,20,49,0.1276,0.19,ci,ci38553295,2019-07-12T23:36:30.150Z,"19km W of Searles Valley, CA",earthquake,0.27,31.61,0.122,16,automatic,ci,ci
2019-07-12T23:31:34.590Z,36.1571667,-117.8693333,2.58,2.05,ml,21,95,0.04121,0.16,ci,ci38553287,2019-07-12T23:42:30.140Z,"14km NNE of Coso Junction, CA",earthquake,0.35,0.45,0.233,26,automatic,ci,ci
2019-07-12T23:30:45.760Z,35.568,-117.3473333,2.26,1.66,ml,27,54,0.04519,0.22,ci,ci38553271,2019-07-12T23:34:34.985Z,"22km S of Trona, CA",earthquake,0.29,0.38,0.173,23,automatic,ci,ci
2019-07-12T23:30:02.880Z,35.7738333,-117.5356667,14.33,0.96,ml,11,143,0.1702,0.23,ci,ci38553279,2019-07-12T23:33:44.981Z,"12km W of Searles Valley, CA",earthquake,1.23,4.13,0.452,6,automatic,ci,ci
2019-07-12T23:27:57.202Z,62.9756,-149.4022,71.2,1.3,ml,,,,0.63,ak,ak0198vkkv0z,2019-08-02T21:28:56.503Z,"51km SSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-12T23:27:16.890Z,35.863,-117.6961667,7.45,1.97,ml,30,48,0.0779,0.18,ci,ci38553263,2019-07-12T23:38:11.710Z,"21km ESE of Little Lake, CA",earthquake,0.23,0.88,0.235,26,automatic,ci,ci
2019-07-12T23:27:03.257Z,65.0855,-148.9109,15.8,0.7,ml,,,,0.73,ak,ak0198vkkqt9,2019-08-02T21:28:55.710Z,"49km WNW of Ester, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-12T23:26:03.110Z,41.8558333,-112.7051667,6.13,1.17,md,10,170,0.09229,0.1,uu,uu60331177,2019-07-15T20:32:37.840Z,"46km WNW of Garland, Utah",earthquake,0.67,1.81,0.093,8,reviewed,uu,uu
2019-07-12T23:23:38.870Z,35.6851654,-117.5238342,6.57,3.05,ml,53,60,0.1105,0.15,ci,ci38553255,2019-09-28T20:01:16.040Z,"14km SW of Searles Valley, CA",earthquake,0.17,0.66,0.153,18,reviewed,ci,ci
2019-07-12T23:23:13.920Z,35.854,-117.67,10.34,1.59,ml,25,60,0.08944,0.14,ci,ci38553247,2019-07-12T23:27:07.932Z,"23km ESE of Little Lake, CA",earthquake,0.2,0.51,0.194,10,automatic,ci,ci
2019-07-12T23:22:24.993Z,57.1739,-156.6261,85.6,2.1,ml,,,,0.46,ak,ak0198vkjpxn,2019-08-02T21:28:54.911Z,"162km NNW of Chirikof Island, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-12T23:21:54.860Z,35.8433333,-117.8938333,9.26,0.96,ml,13,117,0.1104,0.2,ci,ci38553239,2019-07-12T23:25:37.367Z,"10km S of Little Lake, CA",earthquake,0.47,1.69,0.181,8,automatic,ci,ci
2019-07-12T23:21:19.770Z,36.2153333,-117.8976667,24.47,1.22,ml,10,259,0.1867,0.2,ci,ci38553231,2019-07-12T23:25:02.839Z,"12km SE of Olancha, CA",earthquake,3.38,2.19,0.14,12,automatic,ci,ci
2019-07-12T23:19:43.470Z,35.8855,-117.682,3.42,0.96,ml,17,55,0.06735,0.22,ci,ci38553223,2019-07-12T23:23:18.305Z,"21km ESE of Little Lake, CA",earthquake,0.38,1.12,0.118,11,automatic,ci,ci
2019-07-12T23:16:31.260Z,35.6816667,-117.474,4.88,1.37,ml,22,78,0.04417,0.19,ci,ci38553215,2019-10-10T19:56:13.460Z,"11km SSW of Searles Valley, CA",earthquake,0.26,0.63,0.112,15,automatic,ci,ci
2019-07-12T23:15:34.570Z,35.861,-117.6988333,8.07,2.01,ml,32,49,0.07496,0.18,ci,ci38553207,2019-10-10T19:49:53.420Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.71,0.191,25,automatic,ci,ci
2019-07-12T23:15:27.420Z,-5.697,148.1768,24.34,4.5,mb,,101,9.572,1.17,us,us70004jdd,2019-09-28T20:01:16.040Z,"105km NNE of Finschhafen, Papua New Guinea",earthquake,9.3,6.9,0.111,24,reviewed,us,us
2019-07-12T23:14:24.580Z,35.9593333,-117.4683333,1.93,2.25,ml,41,79,0.09987,0.15,ci,ci38553199,2019-10-10T19:23:06.430Z,"22km NNW of Searles Valley, CA",earthquake,0.24,0.42,0.146,26,reviewed,ci,ci
2019-07-12T23:13:42.150Z,36.0895,-117.8395,1.4,1.06,ml,8,130,0.03066,0.07,ci,ci38553191,2019-07-13T00:47:48.668Z,"11km ENE of Coso Junction, CA",earthquake,0.39,0.38,0.175,3,reviewed,ci,ci
2019-07-12T23:12:54.020Z,35.9185,-117.7378333,4.22,1.7,ml,25,49,0.07177,0.14,ci,ci38553183,2019-07-12T23:16:38.181Z,"15km E of Little Lake, CA",earthquake,0.19,0.46,0.216,25,automatic,ci,ci
2019-07-12T23:12:04.481Z,61.1971,-150.2702,21.8,1,ml,,,,0.6,ak,ak0198vkhj2k,2019-08-02T21:28:54.156Z,"20km W of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-12T23:10:58.920Z,35.7491667,-117.5378333,11.69,1.29,ml,15,145,0.1252,0.17,ci,ci38553167,2019-07-12T23:14:46.655Z,"12km W of Searles Valley, CA",earthquake,0.46,1.23,0.159,13,automatic,ci,ci
2019-07-12T23:10:34.902Z,-5.277,147.1039,117.35,4.3,mb,,143,3.223,1.1,us,us70004qjb,2019-09-28T20:01:30.040Z,"145km E of Madang, Papua New Guinea",earthquake,14,12.5,0.109,24,reviewed,us,us
2019-07-12T23:10:00.040Z,35.8533333,-117.6748333,4.4,1.99,ml,30,47,0.08573,0.15,ci,ci38553151,2019-07-12T23:20:58.610Z,"23km ESE of Little Lake, CA",earthquake,0.18,0.5,0.156,25,automatic,ci,ci
2019-07-12T23:09:40.970Z,-5.4905,148.0402,34.31,4.6,mb,,75,4.306,1.12,us,us70004qj9,2019-09-28T20:01:30.040Z,"124km N of Finschhafen, Papua New Guinea",earthquake,9.7,9.6,0.109,25,reviewed,us,us
2019-07-12T23:06:32.964Z,68.9379,-147.5917,10.1,1.3,ml,,,,0.52,ak,ak0198vkgb5v,2019-08-02T21:28:53.373Z,"123km NW of Arctic Village, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-12T23:05:07.140Z,35.8036667,-117.5355,26.89,1.21,ml,8,169,0.1423,0.33,ci,ci38553143,2019-07-12T23:08:44.077Z,"12km WNW of Searles Valley, CA",earthquake,2.57,5.05,0.043,3,automatic,ci,ci
2019-07-12T23:04:05.810Z,35.8190002,-117.6491699,3.65,2.22,ml,28,100,0.09462,0.25,ci,ci38553135,2019-07-12T23:07:55.072Z,"22km N of Ridgecrest, CA",earthquake,0.45,1.13,0.17,26,automatic,ci,ci
2019-07-12T23:02:33.070Z,36.0563333,-117.8356667,-0.24,2.18,ml,24,104,0.06307,0.3,ci,ci38553127,2019-07-12T23:06:35.060Z,"10km E of Coso Junction, CA",earthquake,0.48,31.61,0.184,25,automatic,ci,ci
2019-07-12T23:01:59.575Z,59.7375,-156.1641,0.2,0.9,ml,,,,0.69,ak,ak0198vkfaj6,2019-08-02T21:28:52.617Z,"70km W of Old Iliamna, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2019-07-12T23:01:28.140Z,36.0856667,-117.9598333,14.79,1.64,ml,14,281,0.09078,0.28,ci,ci38553119,2019-07-12T23:05:15.053Z,"5km NNW of Coso Junction, CA",earthquake,1.83,1.02,0.28,19,automatic,ci,ci
2019-07-12T23:00:07.740Z,35.852,-117.6906667,7.91,1.74,ml,19,60,0.07427,0.18,ci,ci38553111,2019-07-12T23:03:55.043Z,"22km ESE of Little Lake, CA",earthquake,0.34,0.91,0.132,26,automatic,ci,ci
2019-07-12T22:58:48.660Z,35.9356667,-117.7031667,1.24,1.02,ml,13,68,0.04454,0.19,ci,ci38553103,2019-07-12T23:02:31.732Z,"18km E of Little Lake, CA",earthquake,0.33,0.51,0.23,9,automatic,ci,ci
2019-07-12T22:57:37.880Z,36.0551667,-117.8431667,1.63,1.49,ml,15,70,0.06087,0.12,ci,ci38553095,2019-07-12T23:01:19.026Z,"10km E of Coso Junction, CA",earthquake,0.22,0.28,0.177,19,automatic,ci,ci
2019-07-12T22:56:17.980Z,35.8521667,-117.6495,10.56,1.35,ml,23,71,0.09195,0.25,ci,ci38553079,2019-07-12T22:59:58.505Z,"24km WNW of Searles Valley, CA",earthquake,0.37,0.85,0.099,12,automatic,ci,ci
2019-07-12T22:55:41.750Z,35.7945,-117.633,6.51,1.84,ml,27,55,0.1081,0.2,ci,ci38553071,2019-07-12T23:06:32.600Z,"20km NNE of Ridgecrest, CA",earthquake,0.26,1.07,0.143,27,automatic,ci,ci
2019-07-12T22:52:42.521Z,68.5197,-146.8065,12.5,1.8,ml,,,,0.47,ak,ak0198vk4r5l,2019-08-02T21:28:51.799Z,"68km NW of Arctic Village, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-07-12T22:51:58.240Z,35.5655,-117.4356667,3.43,1.06,ml,18,65,0.03011,0.2,ci,ci38553063,2019-07-12T22:55:39.710Z,"23km ESE of Ridgecrest, CA",earthquake,0.34,0.69,0.214,11,automatic,ci,ci
2019-07-12T22:46:51.130Z,35.6098333,-117.5916667,2.12,1.54,ml,16,82,0.02205,0.15,ci,ci38553047,2019-07-12T22:50:37.163Z,"8km E of Ridgecrest, CA",earthquake,0.23,0.37,0.212,7,automatic,ci,ci
2019-07-12T22:45:57.510Z,36.0758333,-117.885,0.89,2.4,ml,27,98,0.04828,0.18,ci,ci38553039,2019-07-12T22:49:44.858Z,"7km ENE of Coso Junction, CA",earthquake,0.28,0.41,0.149,25,automatic,ci,ci
2019-07-12T22:44:05.680Z,35.9805,-117.6683333,2.3,1.16,ml,13,120,0.03564,0.11,ci,ci38553031,2019-07-12T22:47:38.842Z,"22km ENE of Little Lake, CA",earthquake,0.39,0.26,0.18,10,automatic,ci,ci
2019-07-12T22:43:44.830Z,35.5806667,-117.3968333,8.03,1.14,ml,21,77,0.0536,0.19,ci,ci38553023,2019-07-12T22:47:18.061Z,"20km S of Trona, CA",earthquake,0.33,0.6,0.225,10,automatic,ci,ci
2019-07-12T22:41:57.360Z,35.6043333,-117.3938333,1.68,2.07,ml,32,50,0.05849,0.25,ci,ci38553015,2019-07-12T22:52:22.080Z,"18km S of Trona, CA",earthquake,0.32,0.58,0.191,26,automatic,ci,ci
2019-07-12T22:40:52.050Z,35.9713333,-117.4696667,0.13,1.42,ml,21,82,0.1129,0.19,ci,ci38553007,2019-07-12T22:44:30.169Z,"23km NNW of Searles Valley, CA",earthquake,0.4,31.61,0.088,14,automatic,ci,ci
2019-07-12T22:40:08.330Z,35.7951667,-117.6045,1.12,1.29,ml,21,69,0.1311,0.17,ci,ci38552999,2019-07-12T22:43:48.750Z,"18km W of Searles Valley, CA",earthquake,0.23,0.43,0.122,14,automatic,ci,ci
2019-07-12T22:39:43.410Z,35.9128333,-117.6928333,8.52,1.37,ml,21,41,0.04911,0.17,ci,ci38552991,2019-07-12T22:43:27.793Z,"19km E of Little Lake, CA",earthquake,0.27,0.75,0.123,19,automatic,ci,ci
2019-07-12T22:37:09.570Z,35.9791667,-117.672,1.98,1.9,ml,22,75,0.03579,0.17,ci,ci38552983,2019-07-12T22:41:00.173Z,"22km ENE of Little Lake, CA",earthquake,0.3,0.33,0.193,25,automatic,ci,ci
2019-07-12T22:35:18.160Z,36.0298333,-117.8475,1.72,1.23,ml,11,119,0.04118,0.13,ci,ci38552975,2019-07-12T22:39:03.161Z,"9km E of Coso Junction, CA",earthquake,0.23,0.3,0.185,13,automatic,ci,ci
2019-07-12T22:33:47.410Z,35.631,-117.4346667,9.07,1.79,ml,14,98,0.0352,0.13,ci,ci37421357,2019-07-13T01:06:02.198Z,"15km S of Searles Valley, CA",earthquake,0.31,0.42,0.107,12,reviewed,ci,ci
2019-07-12T22:33:36.200Z,35.9835,-117.2973333,4.16,2.03,ml,27,80,0.09305,0.14,ci,ci38552967,2019-07-13T01:02:57.973Z,"26km NNE of Trona, CA",earthquake,0.26,0.75,0.202,22,reviewed,ci,ci
2019-07-12T22:33:02.890Z,38.8381653,-122.8238297,0.72,0.84,md,14,81,0.01648,0.03,nc,nc73221261,2019-07-12T22:46:02.792Z,"9km WNW of Cobb, CA",earthquake,0.22,0.61,0.06,4,automatic,nc,nc
2019-07-12T22:32:45.600Z,38.8455009,-122.8388367,1.62,0.58,md,7,136,0.01516,0.02,nc,nc73221256,2019-07-12T23:24:02.006Z,"10km WNW of Cobb, CA",earthquake,0.39,1.04,,1,automatic,nc,nc
2019-07-12T22:32:37.500Z,35.9775,-117.3103333,6.7,2.1,ml,12,74,0.08911,0.2,ci,ci38552959,2019-07-13T00:45:40.619Z,"24km NNE of Trona, CA",earthquake,0.49,1.17,0.112,19,reviewed,ci,ci
2019-07-12T22:31:26.500Z,38.8330002,-122.8085022,2.05,0.94,md,16,51,0.009669,0.02,nc,nc73221251,2019-07-12T23:13:03.943Z,"8km W of Cobb, CA",earthquake,0.25,0.54,0.06,2,automatic,nc,nc
2019-07-12T22:31:05.790Z,35.6778333,-117.4763333,10.13,1.19,ml,17,73,0.04471,0.17,ci,ci38552951,2019-07-12T22:34:50.652Z,"12km SSW of Searles Valley, CA",earthquake,0.35,0.73,0.163,12,automatic,ci,ci
2019-07-12T22:30:13.260Z,35.6733333,-117.44,5.37,1.72,ml,28,91,0.01561,0.26,ci,ci38552943,2019-07-12T22:41:10.090Z,"11km SSW of Searles Valley, CA",earthquake,0.38,1.02,0.107,23,automatic,ci,ci
2019-07-12T22:29:20.510Z,35.5458333,-117.4253333,2.34,2.09,ml,30,55,0.0505,0.2,ci,ci38552935,2019-07-12T22:40:07.040Z,"24km ESE of Ridgecrest, CA",earthquake,0.25,0.34,0.108,25,automatic,ci,ci
2019-07-12T22:28:20.190Z,36.0541667,-117.848,2.62,1.3,ml,16,114,0.05769,0.13,ci,ci38552927,2019-07-12T22:31:52.558Z,"9km E of Coso Junction, CA",earthquake,0.22,0.23,0.091,6,automatic,ci,ci
2019-07-12T22:27:39.670Z,35.6245,-117.4183333,3.53,1.88,ml,33,56,0.04077,0.2,ci,ci38552919,2019-07-12T22:38:02.130Z,"16km SSW of Trona, CA",earthquake,0.28,0.68,0.172,25,automatic,ci,ci
2019-07-12T22:27:00.390Z,35.6248333,-117.5861667,7.03,1.08,ml,19,56,0.01417,0.16,ci,ci38552911,2019-07-12T22:30:42.550Z,"8km E of Ridgecrest, CA",earthquake,0.31,0.59,0.086,11,automatic,ci,ci
2019-07-12T22:25:44.460Z,35.8635,-117.7175,0.08,0.83,ml,14,75,0.06699,0.33,ci,ci38552903,2019-07-12T22:29:39.289Z,"19km ESE of Little Lake, CA",earthquake,0.57,31.61,0.114,8,automatic,ci,ci
2019-07-12T22:22:46.170Z,35.9523333,-117.4886667,1.91,1.41,ml,22,46,0.09321,0.13,ci,ci38552895,2019-07-12T22:26:30.524Z,"22km NNW of Searles Valley, CA",earthquake,0.23,0.34,0.223,18,automatic,ci,ci
2019-07-12T22:21:46.500Z,35.6635,-117.5213333,6.57,1.48,ml,22,49,0.0568,0.21,ci,ci38552887,2019-07-12T22:25:38.516Z,"15km ENE of Ridgecrest, CA",earthquake,0.33,0.82,0.186,20,automatic,ci,ci
2019-07-12T22:20:57.310Z,35.9365,-117.7016667,4.15,1.09,ml,14,51,0.04314,0.15,ci,ci38552879,2019-07-12T22:24:33.644Z,"18km E of Little Lake, CA",earthquake,0.32,0.6,0.121,6,automatic,ci,ci
2019-07-12T22:20:51.707Z,38.363,-118.9074,10,0.7,ml,5,179.59,0.335,0.1596,nn,nn00694789,2019-07-13T02:07:17.668Z,"30km SW of Hawthorne, Nevada",earthquake,,31.1,0.1,3,reviewed,nn,nn
2019-07-12T22:20:40.300Z,33.6953333,-116.7351667,18.37,0.54,ml,12,66,0.02358,0.16,ci,ci38552871,2019-07-12T22:24:17.960Z,"5km SSW of Idyllwild, CA",earthquake,0.62,0.64,0.112,8,automatic,ci,ci
2019-07-12T22:20:12.480Z,36.1811667,-117.8736667,2.53,1.92,ml,25,78,0.06526,0.16,ci,ci38552863,2019-07-12T22:24:02.610Z,"16km SE of Olancha, CA",earthquake,0.28,0.49,0.204,25,automatic,ci,ci
2019-07-12T22:19:36.480Z,36.0553333,-117.8503333,2.19,1.32,ml,14,128,0.05754,0.11,ci,ci38552855,2019-07-12T22:23:12.429Z,"9km E of Coso Junction, CA",earthquake,0.19,0.22,0.253,15,automatic,ci,ci
2019-07-12T22:19:18.712Z,59.7419,-156.1845,10.1,0.8,ml,,,,0.9,ak,ak0198vjxmou,2019-08-02T21:28:50.998Z,"71km W of Old Iliamna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-12T22:18:34.660Z,36.0533333,-117.8481667,2.14,1.56,ml,19,74,0.05694,0.14,ci,ci38552847,2019-07-12T22:22:26.941Z,"9km E of Coso Junction, CA",earthquake,0.25,0.29,0.244,23,automatic,ci,ci
2019-07-12T22:16:47.870Z,35.8816681,-117.7146683,10.95,1.09,ml,12,86,0.08358,0.15,ci,ci38552839,2019-07-12T22:20:25.932Z,"18km ESE of Little Lake, CA",earthquake,0.54,1.31,0.241,4,automatic,ci,ci
2019-07-12T22:15:41.946Z,66.3166,-157.3525,11,0.7,ml,,,,0.61,ak,ak0198vjwtnx,2019-08-02T21:28:50.262Z,"69km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-12T22:15:08.270Z,35.7556667,-117.745,22.76,1.48,ml,13,204,0.0552,0.2,ci,ci38552831,2019-07-12T22:19:05.926Z,"14km NNE of Inyokern, CA",earthquake,1.52,2.53,0.279,7,automatic,ci,ci
2019-07-12T22:14:28.070Z,35.851,-117.6751667,2.84,1.78,ml,21,56,0.08431,0.27,ci,ci38552823,2019-07-12T22:18:15.925Z,"23km ESE of Little Lake, CA",earthquake,0.36,0.7,0.146,27,automatic,ci,ci
2019-07-12T22:13:45.240Z,36.0301667,-117.8435,2.27,2.1,ml,23,111,0.04412,0.23,ci,ci38552815,2019-07-12T22:31:17.106Z,"10km E of Coso Junction, CA",earthquake,0.34,0.32,0.217,25,automatic,ci,ci
2019-07-12T22:12:30.270Z,35.8331667,-117.6538333,1.41,1.14,ml,16,63,0.09353,0.18,ci,ci38552807,2019-07-12T22:16:05.911Z,"24km N of Ridgecrest, CA",earthquake,0.29,0.5,0.14,13,automatic,ci,ci
2019-07-12T22:10:27.450Z,35.8796667,-117.6841667,4.01,1.68,ml,25,44,0.07341,0.13,ci,ci38552799,2019-07-12T22:14:19.904Z,"21km ESE of Little Lake, CA",earthquake,0.19,0.47,0.157,25,automatic,ci,ci
2019-07-12T22:09:02.950Z,35.7685,-117.5808333,0.64,0.85,ml,13,87,0.1549,0.14,ci,ci38552791,2019-07-12T22:12:31.362Z,"16km W of Searles Valley, CA",earthquake,0.22,0.53,0.149,9,automatic,ci,ci
2019-07-12T22:07:06.900Z,36.0541667,-117.8628333,4.21,0.99,ml,11,159,0.05144,0.21,ci,ci38552783,2019-07-12T22:10:58.532Z,"8km E of Coso Junction, CA",earthquake,0.5,0.78,0.153,11,automatic,ci,ci
2019-07-12T22:06:53.490Z,33.5741667,-116.7175,11.33,0.75,ml,24,57,0.0187,0.08,ci,ci38552775,2019-07-12T23:04:58.070Z,"5km WNW of Anza, CA",earthquake,0.14,0.31,0.088,9,reviewed,ci,ci
2019-07-12T22:05:50.034Z,59.752,-138.8539,6.7,1.4,ml,,,,0.46,ak,ak0198vjup1e,2019-08-02T21:28:49.486Z,"54km ENE of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-12T22:05:13.970Z,35.5433333,-117.3781667,3.83,2.29,ml,34,59,0.02145,0.19,ci,ci38552759,2019-07-12T22:16:32.450Z,"25km S of Trona, CA",earthquake,0.25,0.5,0.157,26,automatic,ci,ci
2019-07-12T22:04:41.649Z,61.3924,-150.9646,62.1,1.2,ml,,,,0.32,ak,ak0198vjugqc,2019-08-02T21:28:48.790Z,"55km WSW of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-12T22:04:32.144Z,56.877,-154.5264,10.5,1.1,ml,,,,0.5,ak,ak0198vjufym,2019-08-02T21:29:02.242Z,"80km SSW of Larsen Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-07-12T22:03:56.200Z,35.8953333,-117.6988333,2.39,1.11,ml,14,60,0.06556,0.13,ci,ci38552751,2019-07-12T22:07:36.549Z,"19km ESE of Little Lake, CA",earthquake,0.22,0.3,0.164,12,automatic,ci,ci
2019-07-12T22:02:12.280Z,35.9728333,-117.3586667,1.92,1.24,ml,14,90,0.1021,0.17,ci,ci38552743,2019-07-12T22:05:51.236Z,"23km N of Searles Valley, CA",earthquake,0.36,0.34,0.156,11,automatic,ci,ci
2019-07-12T22:01:40.710Z,33.4815,-116.7833333,5.08,1.32,ml,46,39,0.03391,0.16,ci,ci38552727,2019-07-12T22:05:31.514Z,"9km ENE of Aguanga, CA",earthquake,0.17,0.61,0.141,25,automatic,ci,ci
2019-07-12T22:00:19.490Z,35.9435,-117.7216667,6.43,1.13,ml,11,108,0.05801,0.24,ci,ci38552719,2019-07-12T22:04:01.225Z,"17km E of Little Lake, CA",earthquake,0.67,1.42,0.206,16,automatic,ci,ci
2019-07-12T21:59:42.190Z,35.899,-117.6981667,1.69,0.76,ml,13,61,0.06233,0.18,ci,ci38552711,2019-07-12T22:03:16.222Z,"19km ESE of Little Lake, CA",earthquake,0.32,0.58,0.098,8,automatic,ci,ci
2019-07-12T21:57:43.020Z,37.5761667,-118.8193333,4.32,1.23,md,29,100,0.01587,0.06,nc,nc73221241,2019-07-17T22:47:03.218Z,"12km W of Toms Place, CA",earthquake,0.27,0.45,0.267,21,reviewed,nc,nc
2019-07-12T21:57:06.710Z,35.9365,-117.6805,1.01,1.14,ml,12,68,0.02696,0.17,ci,ci38552703,2019-07-12T22:00:53.265Z,"20km E of Little Lake, CA",earthquake,0.33,0.48,0.22,13,automatic,ci,ci
2019-07-12T21:55:48.040Z,35.6665,-117.517,10.2,2.03,ml,34,38,0.0614,0.19,ci,ci38552695,2019-07-12T22:06:22.580Z,"15km SW of Searles Valley, CA",earthquake,0.24,0.56,0.112,26,automatic,ci,ci
2019-07-12T21:55:02.050Z,35.9576667,-117.6898333,0.94,1.28,ml,13,97,0.03346,0.21,ci,ci38552687,2019-07-12T21:58:32.442Z,"20km E of Little Lake, CA",earthquake,0.52,0.63,0.087,9,automatic,ci,ci
2019-07-12T21:54:31.329Z,36.68083333,-95.37466667,0,1.81,ml,35,182,0.5848852256,0.33,ok,ok2019noly,2019-07-15T16:14:57.427Z,"16km NNE of Chelsea, Oklahoma",quarry blast,,0.4,0.22,12,reviewed,ok,ok
2019-07-12T21:54:03.920Z,35.8995,-117.693,4.06,2.41,ml,19,45,0.05941,0.12,ci,ci38552679,2019-07-12T22:12:20.370Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.48,0.1,23,reviewed,ci,ci
2019-07-12T21:53:27.380Z,36.0533333,-117.8545,3.31,1.64,ml,16,131,0.05401,0.2,ci,ci38552671,2019-07-12T21:57:10.141Z,"8km E of Coso Junction, CA",earthquake,0.38,0.78,0.167,16,automatic,ci,ci
2019-07-12T21:52:52.630Z,35.9388333,-117.7455,1.23,1.64,ml,22,47,0.05952,0.22,ci,ci38552663,2019-07-12T21:56:36.138Z,"14km E of Little Lake, CA",earthquake,0.3,0.47,0.174,24,automatic,ci,ci
2019-07-12T21:51:42.480Z,35.7395,-117.5541667,2.01,1.56,ml,22,64,0.1178,0.19,ci,ci38552655,2019-07-12T21:55:30.084Z,"14km WSW of Searles Valley, CA",earthquake,0.24,0.52,0.228,21,automatic,ci,ci
2019-07-12T21:50:06.190Z,35.7201667,-117.482,3.3,0.98,ml,14,123,0.1497,0.24,ci,ci38552647,2019-07-12T21:53:41.071Z,"9km SW of Searles Valley, CA",earthquake,0.74,2.22,0.252,4,automatic,ci,ci
2019-07-12T21:49:39.370Z,36.1023333,-117.902,3.12,1.58,ml,17,153,0.04109,0.12,ci,ci38552639,2019-07-12T21:53:08.627Z,"8km NNE of Coso Junction, CA",earthquake,0.37,0.61,0.149,20,automatic,ci,ci
2019-07-12T21:45:37.670Z,35.9223333,-117.713,2.81,1.76,ml,26,46,0.05686,0.19,ci,ci38552631,2019-07-12T21:49:33.050Z,"18km E of Little Lake, CA",earthquake,0.23,1.01,0.133,26,automatic,ci,ci
2019-07-12T21:45:13.380Z,35.8993333,-117.693,2.21,0.95,ml,17,45,0.05954,0.16,ci,ci38552623,2019-07-12T21:48:55.046Z,"20km ESE of Little Lake, CA",earthquake,0.24,0.4,0.122,11,automatic,ci,ci
2019-07-12T21:42:18.070Z,35.5903333,-117.4101667,2.09,2.34,ml,34,41,0.04258,0.22,ci,ci38552615,2019-07-12T21:53:10.740Z,"20km S of Trona, CA",earthquake,0.28,0.49,0.229,26,automatic,ci,ci
2019-07-12T21:42:15.330Z,35.7653333,-117.3988333,25.88,1.01,ml,19,126,0.07281,0.42,ci,ci38552607,2019-07-12T21:46:01.303Z,"0km ESE of Searles Valley, CA",earthquake,1.74,1.56,0.205,2,automatic,ci,ci
2019-07-12T21:42:14.284Z,51.6959,-178.3892,10,1.4,ml,,,,0.27,ak,ak0198vjh46s,2019-08-02T21:29:01.537Z,"27km SW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-12T21:39:50.206Z,61.8186,-149.3545,40.5,1.2,ml,,,,0.3,ak,ak0198vjgjsk,2019-08-02T21:28:48.006Z,"10km NW of Fishhook, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-12T21:38:56.330Z,35.9016667,-117.738,8.51,0.88,ml,15,62,0.08032,0.14,ci,ci38552599,2019-07-12T21:42:38.374Z,"16km ESE of Little Lake, CA",earthquake,0.27,0.83,0.21,12,automatic,ci,ci
2019-07-12T21:34:44.920Z,40.48,-121.5098333,3.98,0.52,md,5,152,0.03842,0.05,nc,nc73221281,2019-07-12T23:13:02.943Z,"15km NNE of Mineral, CA",earthquake,0.56,1.31,0.402,5,reviewed,nc,nc
2019-07-12T21:32:32.820Z,35.7221667,-117.5288333,6.62,1.41,ml,24,71,0.1028,0.23,ci,ci38552583,2019-07-12T21:36:12.091Z,"12km WSW of Searles Valley, CA",earthquake,0.37,1.19,0.059,5,automatic,ci,ci
